chromosome	start	end	length
Pa8	1056581	1056856	275
Pa8	1056911	1059280	2369
Pa8	1059281	1059556	275
Pa8	1059558	1059615	57
Pa8	1059616	1060594	978
Pa8	1060595	1060917	322
Pa8	1060918	1061941	1023
Pa8	1062682	1062703	21
Pa8	1064148	1064175	27
Pa8	1064386	1064413	27
Pa8	1064585	1064613	28
Pa8	1070011	1070037	26
Pa8	1070860	1070889	29
Pa8	1075393	1078121	2728
Pa8	1078021	1078135	114
Pa8	1078428	1078467	39
Pa8	1082835	1084080	1245
Pa8	1084068	1086141	2073
Pa8	1086033	1086274	241
Pa8	1086910	1086954	44
Pa8	1090547	1090587	40
Pa8	1095195	1095856	661
Pa8	1095835	1096186	351
Pa8	1097975	1098055	80
Pa8	1098103	1098208	105
Pa8	1098281	1098784	503
Pa8	1098341	1098830	489
Pa8	1098831	1099799	968
Pa8	1102498	1102545	47
Pa8	1111221	1111265	44
Pa8	1111656	1111700	44
Pa8	1112034	1112078	44
Pa8	1112412	1112456	44
Pa8	1112802	1112846	44
Pa8	1113177	1113221	44
Pa8	1113567	1113611	44
Pa8	1113957	1114001	44
Pa8	1114332	1114376	44
Pa8	1114722	1114766	44
Pa8	1115085	1115129	44
Pa8	1115475	1115519	44
Pa8	1115850	1115894	44
Pa8	1116240	1116284	44
Pa8	1116603	1116647	44
Pa8	1116993	1117037	44
Pa8	1117383	1117427	44
Pa8	1117773	1117817	44
Pa8	1118163	1118207	44
Pa8	1118553	1118597	44
Pa8	1118943	1118987	44
Pa8	1119276	1119320	44
Pa8	1119651	1119695	44
Pa8	1121045	1121127	82
Pa8	1121541	1121584	43
Pa8	1122245	1122327	82
Pa8	1122741	1122784	43
Pa8	1123445	1123527	82
Pa8	1123941	1123984	43
Pa8	1124645	1124727	82
Pa8	1125141	1125184	43
Pa8	1125845	1125927	82
Pa8	1126341	1126384	43
Pa8	1127045	1127127	82
Pa8	1127541	1127584	43
Pa8	1128245	1128327	82
Pa8	1128741	1128784	43
Pa8	1129445	1129527	82
Pa8	1129941	1129984	43
Pa8	1130645	1130727	82
Pa8	1131141	1131184	43
Pa8	1131845	1131927	82
Pa8	1132341	1132384	43
Pa8	1133045	1133127	82
Pa8	1133541	1133584	43
Pa8	1134245	1134327	82
Pa8	1134741	1134784	43
Pa8	1135445	1135527	82
Pa8	1135941	1135984	43
Pa8	1136645	1136727	82
Pa8	1137141	1137184	43
Pa8	1137845	1137927	82
Pa8	1138341	1138384	43
Pa8	1139045	1139127	82
Pa8	1139541	1139584	43
Pa8	1140245	1140327	82
Pa8	1140741	1140784	43
Pa8	1141445	1141527	82
Pa8	1141941	1141984	43
Pa8	1142645	1142727	82
Pa8	1143141	1143184	43
Pa8	1143845	1143927	82
Pa8	1144341	1144384	43
Pa8	1145045	1145127	82
Pa8	1145541	1145584	43
Pa8	1146213	1146284	71
Pa8	1153347	1153366	19
Pa8	1155097	1155644	547
Pa8	1155662	1155690	28
Pa8	1155877	1156282	405
Pa8	1156889	1157046	157
Pa8	1158847	1158872	25
Pa8	1162657	1162703	46
Pa8	1167367	1168137	770
Pa8	1173860	1174992	1132
Pa8	1175221	1176115	894
Pa8	1190430	1190455	25
Pa8	1208623	1208652	29
Pa8	1217066	1217784	718
Pa8	1238690	1238720	30
Pa8	1239601	1239693	92
Pa8	1243995	1244025	30
Pa8	1246958	1247029	71
Pa8	1254130	1254248	118
Pa8	1254927	1255658	731
Pa8	1255659	1256530	871
Pa8	1256527	1258496	1969
Pa8	1258486	1258626	140
Pa8	1258627	1259027	400
Pa8	1259101	1261001	1900
Pa8	1261001	1261078	77
Pa8	1261064	1266356	5292
Pa8	1265632	1267232	1600
Pa8	1267233	1267709	476
Pa8	1268129	1270333	2204
Pa8	1274450	1274646	196
Pa8	1274739	1274770	31
Pa8	1274771	1276029	1258
Pa8	1280891	1280911	20
Pa8	1281891	1281913	22
Pa8	1283223	1283290	67
Pa8	1283287	1283510	223
Pa8	1293102	1293139	37
Pa8	1307639	1308021	382
Pa8	1308021	1310753	2732
Pa8	1310695	1310760	65
Pa8	1310758	1311068	310
Pa8	1310826	1311155	329
Pa8	1311152	1312001	849
Pa8	1312002	1312837	835
Pa8	1312840	1313134	294
Pa8	1312943	1313702	759
Pa8	1314301	1317024	2723
Pa8	1317021	1317350	329
Pa8	1317159	1317499	340
Pa8	1317386	1317700	314
Pa8	1317487	1318654	1167
Pa8	1319101	1319344	243
Pa8	1319313	1319348	35
Pa8	1319321	1320746	1425
Pa8	1320817	1322749	1932
Pa8	1340717	1342779	2062
Pa8	1342780	1344646	1866
Pa8	1344647	1350812	6165
Pa8	1350807	1352444	1637
Pa8	1352443	1353910	1467
Pa8	1353911	1354574	663
Pa8	1354575	1354667	92
Pa8	1354668	1354760	92
Pa8	1354757	1355103	346
Pa8	1354844	1355353	509
Pa8	1355366	1355836	470
Pa8	1355835	1355943	108
Pa8	1357066	1357216	150
Pa8	1370360	1370395	35
Pa8	1371692	1372109	417
Pa8	1372823	1373217	394
Pa8	1375227	1375521	294
Pa8	1375695	1378258	2563
Pa8	1377835	1383048	5213
Pa8	1388458	1388481	23
Pa8	1395855	1395892	37
Pa8	1406378	1406439	61
Pa8	1414892	1414943	51
Pa8	1427797	1428038	241
Pa8	1428234	1428332	98
Pa8	1434398	1434440	42
Pa8	1434408	1437158	2750
Pa8	1440119	1440193	74
Pa8	1452523	1452995	472
Pa8	1452952	1455468	2516
Pa8	1456749	1459173	2424
Pa8	1459148	1459241	93
Pa8	1459192	1459262	70
Pa8	1462549	1462669	120
Pa8	1462829	1463266	437
Pa8	1463535	1464678	1143
Pa8	1464938	1464992	54
Pa8	1465003	1465294	291
Pa8	1468899	1468938	39
Pa8	1475185	1477457	2272
Pa8	1477458	1480064	2606
Pa8	1480065	1480093	28
Pa8	1480094	1480208	114
Pa8	1480209	1480654	445
Pa8	1481263	1482406	1143
Pa8	1482676	1483113	437
Pa8	1483273	1483393	120
Pa8	1488925	1488951	26
Pa8	1497852	1497961	109
Pa8	1509503	1516077	6574
Pa8	1516078	1517469	1391
Pa8	1517470	1517562	92
Pa8	1517563	1517655	92
Pa8	1517652	1518002	350
Pa8	1517739	1518070	331
Pa8	1518068	1518133	65
Pa8	1518075	1520812	2737
Pa8	1520813	1522443	1630
Pa8	1522444	1522562	118
Pa8	1522553	1524207	1654
Pa8	1524206	1525188	982
Pa8	1525221	1525457	236
Pa8	1525454	1526059	605
Pa8	1526060	1526394	334
Pa8	1526452	1527038	586
Pa8	1526850	1527068	218
Pa8	1527414	1527878	464
Pa8	1528773	1530231	1458
Pa8	1530484	1531247	763
Pa8	1531594	1531872	278
Pa8	1533279	1533484	205
Pa8	1533328	1533643	315
Pa8	1533639	1534001	362
Pa8	1534055	1534155	100
Pa8	1537448	1539880	2432
Pa8	1539881	1539912	31
Pa8	1567286	1567314	28
Pa8	1567530	1567556	26
Pa8	1592059	1592081	22
Pa8	1596180	1596208	28
Pa8	1606258	1606276	18
Pa8	1609069	1611493	2424
Pa8	1611468	1611514	46
Pa8	1611515	1611581	66
Pa8	1611527	1611593	66
Pa8	1625498	1626009	511
Pa8	1625992	1626876	884
Pa8	1630773	1631306	533
Pa8	1630973	1633413	2440
Pa8	1634634	1634666	32
Pa8	1640549	1640589	40
Pa8	1642784	1642820	36
Pa8	1671365	1671397	32
Pa8	1671494	1671526	32
Pa8	1682217	1682312	95
Pa8	1682303	1683627	1324
Pa8	1683757	1684498	741
Pa8	1684640	1689165	4525
Pa8	1689791	1689826	35
Pa8	1691663	1691731	68
Pa8	1694119	1694561	442
Pa8	1714734	1714805	71
Pa8	1714887	1714906	19
Pa8	1720552	1720604	52
Pa8	1720605	1720611	6
Pa8	1724145	1724179	34
Pa8	1727336	1728122	786
Pa8	1728137	1729032	895
Pa8	1729595	1729710	115
Pa8	1732217	1736717	4500
Pa8	1737640	1737684	44
Pa8	1739890	1742294	2404
Pa8	1746874	1746939	65
Pa8	1749638	1752480	2842
Pa8	1752166	1753091	925
Pa8	1753388	1753525	137
Pa8	1753542	1753666	124
Pa8	1757068	1757095	27
Pa8	1763357	1763967	610
Pa8	1763936	1764003	67
Pa8	1768735	1768779	44
Pa8	1778249	1781342	3093
Pa8	1781468	1782044	576
Pa8	1782519	1782739	220
Pa8	1786464	1786527	63
Pa8	1791511	1795889	4378
Pa8	1801061	1801083	22
Pa8	1806294	1806332	38
Pa8	1817057	1817844	787
Pa8	1817844	1819513	1669
Pa8	1819948	1819971	23
Pa8	1820179	1824960	4781
Pa8	1834198	1834229	31
Pa8	1834496	1834524	28
Pa8	1837867	1837924	57
Pa8	1851672	1851704	32
Pa8	1854271	1854288	17
Pa8	1866243	1866274	31
Pa8	1867429	1868508	1079
Pa8	1871612	1871643	31
Pa8	1871902	1871951	49
Pa8	1871952	1872529	577
Pa8	1873597	1873804	207
Pa8	1879832	1879881	49
Pa8	1882425	1882853	428
Pa8	1884287	1884849	562
Pa8	1885333	1886906	1573
Pa8	1886907	1887206	299
Pa8	1887207	1887263	56
Pa8	1887264	1887353	89
Pa8	1888069	1888957	888
Pa8	1889048	1889121	73
Pa8	1889603	1889664	61
Pa8	1890020	1890056	36
Pa8	1893209	1893261	52
Pa8	1893568	1894011	443
Pa8	1896873	1897048	175
Pa8	1898212	1898962	750
Pa8	1924376	1924464	88
Pa8	1924830	1925083	253
Pa8	1925893	1925953	60
Pa8	1926738	1928190	1452
Pa8	1928484	1929221	737
Pa8	1929688	1929900	212
Pa8	1929901	1930008	107
Pa8	1930316	1931192	876
Pa8	1931465	1931576	111
Pa8	1931631	1933967	2336
Pa8	1933968	1934243	275
Pa8	1934245	1934285	40
Pa8	1934279	1936504	2225
Pa8	1936441	1936548	107
Pa8	1936523	1936563	40
Pa8	1936560	1937674	1114
Pa8	1937503	1937740	237
Pa8	1937741	1939766	2025
Pa8	1939164	1940886	1722
Pa8	1940179	1943387	3208
Pa8	1943375	1946599	3224
Pa8	1946513	1946658	145
Pa8	1953075	1953095	20
Pa8	1965476	1966090	614
Pa8	1974104	1974909	805
Pa8	1974910	1975555	645
Pa8	1975391	1982946	7555
Pa8	1982923	1982947	24
Pa8	1982948	1983430	482
Pa8	1983426	1984489	1063
Pa8	1984490	1985047	557
Pa8	1989280	1989296	16
Pa8	1996556	1996572	16
Pa8	1996573	1996599	26
Pa8	1997038	1997146	108
Pa8	1997235	1997761	526
Pa8	1997787	1997889	102
Pa8	1997807	1999140	1333
Pa8	2002140	2002782	642
Pa8	2002794	2003288	494
Pa8	2011468	2011757	289
Pa8	2030564	2030784	220
Pa8	2035124	2035172	48
Pa8	2042822	2042941	119
Pa8	2042937	2044935	1998
Pa8	2043788	2047980	4192
Pa8	2057421	2057465	44
Pa8	2058883	2059059	176
Pa8	2059060	2059066	6
Pa8	2059223	2059255	32
Pa8	2064559	2064605	46
Pa8	2070327	2070417	90
Pa8	2073564	2073622	58
Pa8	2076845	2079980	3135
Pa8	2080483	2081058	575
Pa8	2081916	2083437	1521
Pa8	2094556	2094733	177
Pa8	2094734	2094970	236
Pa8	2094800	2097496	2696
Pa8	2096504	2097495	991
Pa8	2097496	2098210	714
Pa8	2098211	2098258	47
Pa8	2098254	2100122	1868
Pa8	2113754	2113803	49
Pa8	2114272	2114328	56
Pa8	2114863	2114898	35
Pa8	2117181	2117211	30
Pa8	2120066	2121745	1679
Pa8	2125526	2129570	4044
Pa8	2131458	2133824	2366
Pa8	2133814	2133859	45
Pa8	2133837	2134183	346
Pa8	2150417	2152801	2384
Pa8	2152698	2152826	128
Pa8	2153383	2153405	22
Pa8	2154698	2154902	204
Pa8	2154955	2155368	413
Pa8	2155369	2156399	1030
Pa8	2161093	2161118	25
Pa8	2163172	2163234	62
Pa8	2163235	2165752	2517
Pa8	2167107	2167145	38
Pa8	2167360	2167408	48
Pa8	2167832	2167875	43
Pa8	2168293	2170818	2525
Pa8	2170819	2170889	70
Pa8	2172561	2172585	24
Pa8	2174001	2174036	35
Pa8	2218248	2218283	35
Pa8	2219052	2219073	21
Pa8	2219690	2220264	574
Pa8	2220413	2220482	69
Pa8	2226392	2226732	340
Pa8	2227132	2228083	951
Pa8	2228143	2228597	454
Pa8	2228598	2229109	511
Pa8	2231349	2231385	36
Pa8	2231917	2232097	180
Pa8	2232499	2233024	525
Pa8	2233227	2235652	2425
Pa8	2235627	2235720	93
Pa8	2235670	2235747	77
Pa8	2235982	2236033	51
Pa8	2239235	2239275	40
Pa8	2239574	2239610	36
Pa8	2240093	2240716	623
Pa8	2245028	2245344	316
Pa8	2245150	2245493	343
Pa8	2245380	2245656	276
Pa8	2251756	2253898	2142
Pa8	2263225	2263291	66
Pa8	2263292	2263338	46
Pa8	2263313	2265734	2421
Pa8	2268569	2268608	39
Pa8	2269376	2269414	38
Pa8	2269866	2269907	41
Pa8	2273132	2273175	43
Pa8	2273200	2273230	30
Pa8	2273585	2273623	38
Pa8	2278431	2278504	73
Pa8	2280980	2281006	26
Pa8	2283348	2283396	48
Pa8	2283477	2283495	18
Pa8	2284933	2284975	42
Pa8	2293568	2293941	373
Pa8	2294007	2294059	52
Pa8	2294130	2294546	416
Pa8	2297067	2297124	57
Pa8	2297601	2298091	490
Pa8	2298790	2298889	99
Pa8	2298889	2304995	6106
Pa8	2304987	2306766	1779
Pa8	2306766	2308094	1328
Pa8	2311446	2311813	367
Pa8	2327111	2327696	585
Pa8	2331566	2334457	2891
Pa8	2335615	2336834	1219
Pa8	2341481	2341558	77
Pa8	2341823	2342312	489
Pa8	2342683	2342851	168
Pa8	2343033	2343268	235
Pa8	2345345	2345563	218
Pa8	2346197	2346503	306
Pa8	2346582	2347055	473
Pa8	2347056	2347200	144
Pa8	2347335	2352699	5364
Pa8	2352630	2352710	80
Pa8	2352714	2352821	107
Pa8	2352835	2353282	447
Pa8	2353515	2355390	1875
Pa8	2355392	2355865	473
Pa8	2356152	2356262	110
Pa8	2356809	2357156	347
Pa8	2358324	2358357	33
Pa8	2362659	2362855	196
Pa8	2364734	2364778	44
Pa8	2367315	2367579	264
Pa8	2369033	2369226	193
Pa8	2372743	2372936	193
Pa8	2375382	2375614	232
Pa8	2377436	2377470	34
Pa8	2377576	2377695	119
Pa8	2378094	2378329	235
Pa8	2378330	2379142	812
Pa8	2380178	2380455	277
Pa8	2380450	2380571	121
Pa8	2380468	2381379	911
Pa8	2381366	2381700	334
Pa8	2383358	2383624	266
Pa8	2384960	2385179	219
Pa8	2385407	2385668	261
Pa8	2390079	2390103	24
Pa8	2390179	2390211	32
Pa8	2390299	2390339	40
Pa8	2393272	2393313	41
Pa8	2399672	2399696	24
Pa8	2400487	2400525	38
Pa8	2400846	2400903	57
Pa8	2401906	2402120	214
Pa8	2402847	2402867	20
Pa8	2405209	2407450	2241
Pa8	2407451	2410201	2750
Pa8	2410202	2410647	445
Pa8	2410771	2411073	302
Pa8	2414959	2415005	46
Pa8	2419900	2419928	28
Pa8	2424721	2425317	596
Pa8	2426600	2426654	54
Pa8	2426859	2426896	37
Pa8	2428272	2428318	46
Pa8	2432491	2437278	4787
Pa8	2439411	2439666	255
Pa8	2439445	2439694	249
Pa8	2445546	2445605	59
Pa8	2450571	2450779	208
Pa8	2450897	2452644	1747
Pa8	2452979	2453522	543
Pa8	2453611	2453924	313
Pa8	2455256	2455522	266
Pa8	2458170	2458418	248
Pa8	2459172	2459188	16
Pa8	2462533	2462555	22
Pa8	2462556	2462626	70
Pa8	2464216	2464238	22
Pa8	2464742	2465173	431
Pa8	2465441	2465519	78
Pa8	2466053	2466075	22
Pa8	2466076	2466146	70
Pa8	2466148	2474005	7857
Pa8	2474624	2476371	1747
Pa8	2476989	2477059	70
Pa8	2477060	2477082	22
Pa8	2477616	2477694	78
Pa8	2477962	2478393	431
Pa8	2478897	2478934	37
Pa8	2480524	2480594	70
Pa8	2480595	2480617	22
Pa8	2482650	2487944	5294
Pa8	2487221	2488820	1599
Pa8	2489168	2489196	28
Pa8	2490149	2491804	1655
Pa8	2491865	2492219	354
Pa8	2492878	2493326	448
Pa8	2494408	2494473	65
Pa8	2500170	2500249	79
Pa8	2500246	2500365	119
Pa8	2500361	2501063	702
Pa8	2509117	2509249	132
Pa8	2509294	2509415	121
Pa8	2509475	2509527	52
Pa8	2522047	2522129	82
Pa8	2523370	2523427	57
Pa8	2526435	2526470	35
Pa8	2527683	2527706	23
Pa8	2527767	2527805	38
Pa8	2567989	2568278	289
Pa8	2568399	2568486	87
Pa8	2568523	2568600	77
Pa8	2568601	2568668	67
Pa8	2568774	2568922	148
Pa8	2569224	2569279	55
Pa8	2576790	2576813	23
Pa8	2579427	2579470	43
Pa8	2585052	2585599	547
Pa8	2585888	2585952	64
Pa8	2586128	2587626	1498
Pa8	2587627	2588272	645
Pa8	2588108	2595808	7700
Pa8	2595810	2596455	645
Pa8	2596291	2603991	7700
Pa8	2603993	2604470	477
Pa8	2604468	2604741	273
Pa8	2604742	2605302	560
Pa8	2605281	2605742	461
Pa8	2606865	2606927	62
Pa8	2613083	2613112	29
Pa8	2618905	2620041	1136
Pa8	2620042	2620262	220
Pa8	2623044	2623064	20
Pa8	2628066	2628106	40
Pa8	2629363	2629406	43
Pa8	2636161	2636192	31
Pa8	2646091	2646181	90
Pa8	2648841	2648873	32
Pa8	2648895	2648929	34
Pa8	2653484	2660667	7183
Pa8	2660666	2660723	57
Pa8	2660725	2661001	276
Pa8	2661005	2661324	319
Pa8	2663531	2663571	40
Pa8	2666717	2666735	18
Pa8	2666976	2667011	35
Pa8	2667841	2667907	66
Pa8	2673520	2673581	61
Pa8	2675835	2677396	1561
Pa8	2683872	2683895	23
Pa8	2685971	2686030	59
Pa8	2686832	2686857	25
Pa8	2687383	2687409	26
Pa8	2688888	2688914	26
Pa8	2689934	2689988	54
Pa8	2690272	2690314	42
Pa8	2692107	2692149	42
Pa8	2693718	2693772	54
Pa8	2694367	2694393	26
Pa8	2697134	2697150	16
Pa8	2700308	2700356	48
Pa8	2704375	2704416	41
Pa8	2707859	2707880	21
Pa8	2707882	2707907	25
Pa8	2708454	2708496	42
Pa8	2714126	2714175	49
Pa8	2716422	2718699	2277
Pa8	2718685	2718764	79
Pa8	2718739	2718843	104
Pa8	2718784	2718870	86
Pa8	2723282	2723329	47
Pa8	2724814	2724836	22
Pa8	2729564	2729794	230
Pa8	2747203	2749053	1850
Pa8	2754680	2755015	335
Pa8	2757629	2757964	335
Pa8	2761092	2761130	38
Pa8	2761622	2761669	47
Pa8	2781257	2781279	22
Pa8	2784751	2784787	36
Pa8	2785400	2785427	27
Pa8	2786319	2786348	29
Pa8	2788815	2788887	72
Pa8	2790638	2790955	317
Pa8	2796173	2796219	46
Pa8	2798601	2798631	30
Pa8	2810691	2810737	46
Pa8	2818387	2818411	24
Pa8	2818789	2818819	30
Pa8	2822119	2822343	224
Pa8	2822344	2822373	29
Pa8	2825767	2826305	538
Pa8	2826431	2829032	2601
Pa8	2828853	2829058	205
Pa8	2831544	2831793	249
Pa8	2831572	2833741	2169
Pa8	2833804	2836292	2488
Pa8	2836354	2837156	802
Pa8	2836557	2837231	674
Pa8	2837198	2839107	1909
Pa8	2839108	2842712	3604
Pa8	2842945	2843392	447
Pa8	2843406	2843513	107
Pa8	2843509	2843880	371
Pa8	2843881	2844776	895
Pa8	2845868	2846897	1029
Pa8	2857150	2857192	42
Pa8	2857609	2857671	62
Pa8	2858487	2860306	1819
Pa8	2860305	2860694	389
Pa8	2861647	2861825	178
Pa8	2863626	2863857	231
Pa8	2865255	2865910	655
Pa8	2866299	2866667	368
Pa8	2868692	2868803	111
Pa8	2869006	2869611	605
Pa8	2869751	2869913	162
Pa8	2869910	2870141	231
Pa8	2885480	2886206	726
Pa8	2887460	2888067	607
Pa8	2887598	2888610	1012
Pa8	2890263	2890989	726
Pa8	2892261	2892835	574
Pa8	2892953	2893348	395
Pa8	2894800	2895525	725
Pa8	2896755	2897368	613
Pa8	2896899	2897911	1012
Pa8	2899564	2900265	701
Pa8	2901583	2902150	567
Pa8	2902386	2902604	218
Pa8	2904772	2904957	185
Pa8	2904959	2905115	156
Pa8	2907064	2909497	2433
Pa8	2910062	2910287	225
Pa8	2910373	2911099	726
Pa8	2912371	2912945	574
Pa8	2913063	2913458	395
Pa8	2914910	2915635	725
Pa8	2916865	2917463	598
Pa8	2917631	2918006	375
Pa8	2922370	2923093	723
Pa8	2924358	2924933	575
Pa8	2925068	2925473	405
Pa8	2933823	2933888	65
Pa8	2937861	2938873	1012
Pa8	2938404	2939008	604
Pa8	2940307	2941033	726
Pa8	2943130	2943537	407
Pa8	2943763	2943855	92
Pa8	2943830	2946252	2422
Pa8	2955432	2955506	74
Pa8	2965586	2966042	456
Pa8	2966756	2969207	2451
Pa8	2974291	2974343	52
Pa8	2975649	2975691	42
Pa8	2976134	2976192	58
Pa8	2977108	2977156	48
Pa8	2977330	2977364	34
Pa8	2977370	2977467	97
Pa8	2977661	2977702	41
Pa8	2981435	2981508	73
Pa8	2983652	2984126	474
Pa8	2985390	2987066	1676
Pa8	2989434	2990489	1055
Pa8	3000214	3000241	27
Pa8	3007439	3007578	139
Pa8	3015987	3016003	16
Pa8	3025764	3026171	407
Pa8	3026227	3026281	54
Pa8	3035045	3035085	40
Pa8	3035106	3035409	303
Pa8	3040648	3040666	18
Pa8	3040844	3040876	32
Pa8	3041389	3042601	1212
Pa8	3043100	3043393	293
Pa8	3050712	3050748	36
Pa8	3053359	3054232	873
Pa8	3054622	3054814	192
Pa8	3055293	3058043	2750
Pa8	3058512	3058552	40
Pa8	3065264	3065304	40
Pa8	3065305	3065386	81
Pa8	3070142	3070160	18
Pa8	3079881	3079918	37
Pa8	3080637	3080672	35
Pa8	3085258	3085330	72
Pa8	3089517	3089546	29
Pa8	3091799	3091832	33
Pa8	3097741	3098850	1109
Pa8	3103681	3103708	27
Pa8	3106429	3108970	2541
Pa8	3115837	3116097	260
Pa8	3118033	3118325	292
Pa8	3118449	3118511	62
Pa8	3118700	3119211	511
Pa8	3119221	3119717	496
Pa8	3120618	3120898	280
Pa8	3121069	3121100	31
Pa8	3122637	3123004	367
Pa8	3123492	3125715	2223
Pa8	3141555	3143116	1561
Pa8	3145062	3145120	58
Pa8	3145072	3145129	57
Pa8	3146507	3148073	1566
Pa8	3148416	3149982	1566
Pa8	3151417	3157590	6173
Pa8	3160598	3160667	69
Pa8	3161929	3164353	2424
Pa8	3164329	3164422	93
Pa8	3164389	3164432	43
Pa8	3166818	3166860	42
Pa8	3172976	3173891	915
Pa8	3188322	3188834	512
Pa8	3192782	3193333	551
Pa8	3195825	3195912	87
Pa8	3198228	3198254	26
Pa8	3206643	3206665	22
Pa8	3208501	3209725	1224
Pa8	3209770	3209919	149
Pa8	3210558	3210580	22
Pa8	3211587	3211767	180
Pa8	3213545	3213791	246
Pa8	3216079	3216918	839
Pa8	3216919	3217168	249
Pa8	3217229	3217863	634
Pa8	3217959	3219882	1923
Pa8	3219883	3224675	4792
Pa8	3224674	3225087	413
Pa8	3225088	3225653	565
Pa9	1	559	558
Pa9	560	2014	1454
Pa9	2014	2487	473
Pa9	2490	10152	7662
Pa9	9988	10631	643
Pa9	10632	11469	837
Pa9	11470	11509	39
Pa9	11765	12654	889
Pa9	12653	12706	53
Pa9	12707	13184	477
Pa9	13186	20274	7088
Pa9	20275	20920	645
Pa9	20756	28456	7700
Pa9	28433	28457	24
Pa9	28458	28935	477
Pa9	28934	29510	576
Pa9	29346	29991	645
Pa9	30382	30730	348
Pa9	31069	31543	474
Pa9	33017	33345	328
Pa9	33818	34139	321
Pa9	34152	34204	52
Pa9	39189	39237	48
Pa9	45219	48036	2817
Pa9	48251	48276	25
Pa9	48456	48544	88
Pa9	48627	48715	88
Pa9	48798	48886	88
Pa9	48969	49057	88
Pa9	49113	49201	88
Pa9	49284	49372	88
Pa9	49428	49516	88
Pa9	58269	58354	85
Pa9	60245	60276	31
Pa9	68624	68713	89
Pa9	71424	71453	29
Pa9	87663	87684	21
Pa9	87793	87841	48
Pa9	90983	94040	3057
Pa9	99974	100001	27
Pa9	101021	101047	26
Pa9	101937	101994	57
Pa9	101993	102019	26
Pa9	103039	103066	27
Pa9	107106	107144	38
Pa9	110272	110324	52
Pa9	114070	114119	49
Pa9	115122	115142	20
Pa9	116289	116326	37
Pa9	116945	117065	120
Pa9	117169	117832	663
Pa9	132299	134534	2235
Pa9	134531	135283	752
Pa9	134949	135871	922
Pa9	135867	138340	2473
Pa9	140722	140786	64
Pa9	142191	142524	333
Pa9	142570	143041	471
Pa9	142845	143097	252
Pa9	143101	143362	261
Pa9	143758	145290	1532
Pa9	145272	145423	151
Pa9	145424	145711	287
Pa9	145550	146065	515
Pa9	146066	147491	1425
Pa9	147383	147616	233
Pa9	147556	151946	4390
Pa9	151938	152030	92
Pa9	157226	157266	40
Pa9	159198	159235	37
Pa9	163562	163597	35
Pa9	166544	166582	38
Pa9	169976	170011	35
Pa9	170527	170559	32
Pa9	171718	172061	343
Pa9	172056	172290	234
Pa9	173179	173796	617
Pa9	173837	173893	56
Pa9	175140	178813	3673
Pa9	178858	179225	367
Pa9	179297	179899	602
Pa9	181650	181835	185
Pa9	181836	181999	163
Pa9	181855	182004	149
Pa9	182318	182720	402
Pa9	182365	182765	400
Pa9	183001	183178	177
Pa9	183053	185179	2126
Pa9	188675	188808	133
Pa9	194362	195662	1300
Pa9	196330	196438	108
Pa9	196564	200266	3702
Pa9	200416	204118	3702
Pa9	204244	204352	108
Pa9	205020	206320	1300
Pa9	206599	207427	828
Pa9	209544	210311	767
Pa9	210760	214221	3461
Pa9	214371	218073	3702
Pa9	218186	218282	96
Pa9	225128	225732	604
Pa9	225768	225952	184
Pa9	226554	227346	792
Pa9	227957	228141	184
Pa9	228177	228781	604
Pa9	230123	230266	143
Pa9	231700	231733	33
Pa9	235408	236153	745
Pa9	236239	236439	200
Pa9	239134	240062	928
Pa9	240205	240582	377
Pa9	240827	241074	247
Pa9	242141	242416	275
Pa9	242418	242488	70
Pa9	243952	244370	418
Pa9	251479	251878	399
Pa9	255639	255658	19
Pa9	262991	263016	25
Pa9	268156	268227	71
Pa9	269157	269544	387
Pa9	269527	270199	672
Pa9	271147	271422	275
Pa9	271424	271486	62
Pa9	272700	273119	419
Pa9	273196	273526	330
Pa9	275588	275890	302
Pa9	276814	276833	19
Pa9	277000	277151	151
Pa9	282990	283527	537
Pa9	283817	284013	196
Pa9	285235	285257	22
Pa9	285398	285454	56
